0,0,0,19514,-2579
1,1,0,19486,711
2,2,0,19386,958
3,3,0,19286,1302
4,4,0,19186,2120
5,5,0,19086,2331
6,6,0,18986,2254
7,7,0,18886,2093
8,8,0,18786,1768
9,9,0,18686,1516
10,10,0,18586,1290
11,11,0,18486,802
12,12,0,18386,595
13,13,0,18486,227
14,14,0,18559,373
15,15,0,18622,350
16,16,0,18697,277
17,17,0,18797,172
18,18,0,18897,89
19,19,0,18997,57
20,20,0,19097,54
21,21,0,19197,66
22,22,0,19297,92
23,23,0,19397,130
24,24,0,19497,177
25,25,0,19597,218
26,26,0,19697,264
27,27,0,19797,291
28,28,0,19897,306
29,29,0,19994,294
30,30,0,20094,245
31,31,0,20194,157
32,32,0,20294,80
33,33,0,20394,33
34,34,0,20494,24
35,35,0,20594,45
36,36,0,20694,76
37,37,0,20794,118
38,38,0,20894,177
39,39,0,20994,224
40,40,0,21094,255
41,41,0,21194,292
42,42,0,21294,317
43,43,0,21385,324
44,44,0,21473,288
45,45,0,21573,214
46,46,0,21673,152
47,47,0,21773,98
48,48,0,21873,69
49,49,0,21973,90
50,50,1,22073,132
51,49,1,22173,184
52,48,1,22273,213
53,47,1,22373,235
54,46,1,22473,279
55,45,1,22573,320
56,44,1,22663,335
57,43,1,22745,323
58,42,1,22833,301
59,41,1,22932,252
60,40,1,23032,218
61,39,1,23132,318
62,38,1,23223,487
63,37,1,23229,597
64,36,1,23181,577
65,35,1,23143,582
66,34,1,23102,615
67,33,1,23045,610
68,32,1,22990,640
69,31,1,22920,656
70,30,1,22842,619
71,29,1,22783,576
72,28,1,22745,519
73,27,1,22736,487
74,26,1,22742,489
75,25,1,22747,486
76,24,1,22754,521
77,23,1,22744,651
78,22,1,22669,751
79,21,1,22569,836
80,20,1,22469,964
81,19,1,22369,1272
82,18,1,22269,1379
83,17,1,22169,1387
84,16,1,22069,1366
85,15,1,21969,1329
86,14,1,21869,1291
87,13,1,21769,1273
88,12,1,21669,1213
89,11,1,21569,1126
90,10,1,21469,1078
91,9,1,21369,970
92,8,1,21269,873
