0,0,0,18203,-2577
1,1,0,18303,159
2,2,0,18403,840
3,3,0,18303,1072
4,4,0,18203,928
5,5,0,18103,685
6,6,0,18011,556
7,7,0,17983,540
8,8,0,17963,450
9,9,0,17988,90
10,10,0,18088,-526
11,11,0,18188,-1148
12,12,0,18288,-1448
13,13,0,18388,-1226
14,14,0,18488,-568
15,15,0,18588,200
16,16,0,18688,757
17,17,0,18588,929
18,18,0,18488,789
19,19,0,18388,580
20,20,0,18348,468
21,21,0,18364,445
22,22,0,18391,349
23,23,0,18466,22
24,24,0,18566,-504
25,25,0,18666,-1011
26,26,0,18766,-1230
27,27,0,18866,-639
28,28,0,18966,792
29,29,0,18866,1331
30,30,0,18766,1488
31,31,0,18666,1176
32,32,0,18566,886
33,33,0,18466,634
34,34,0,18399,483
35,35,0,18407,415
36,36,0,18449,308
37,37,0,18545,37
38,38,0,18645,-385
39,39,0,18745,-805
40,40,0,18845,-987
41,41,0,18945,-465
42,42,0,19045,7417
43,43,0,18945,21428
44,44,0,18845,15245
45,45,0,18745,8540
46,46,0,18645,5592
47,47,0,18545,3456
48,48,0,18445,2316
49,49,0,18345,1476
50,50,0,18245,918
51,51,0,18145,706
52,52,0,18045,704
53,53,0,17945,583
54,54,0,17904,74
55,55,0,18004,-761
56,56,0,18104,-1553
57,57,0,18204,-1849
58,58,0,18304,-1424
59,59,0,18404,-493
60,60,0,18504,472
61,61,0,18518,1047
62,62,0,18418,1098
63,63,0,18318,835
64,64,0,18218,594
65,65,0,18171,554
66,66,0,18144,618
67,67,1,18085,507
68,66,1,18082,16
69,65,1,18182,-749
70,64,1,18282,-1429
71,63,1,18382,-1626
72,62,1,18482,-1180
73,61,1,18582,-332
74,60,1,18682,486
75,59,1,18689,925
76,58,1,18589,914
77,57,1,18489,674
78,56,1,18402,499
79,55,1,18402,509
80,54,1,18398,583
81,53,1,18357,456
82,52,1,18379,-26
83,51,1,18479,-731
84,50,1,18579,-1312
85,49,1,18679,-1423
86,48,1,18779,-969
87,47,1,18879,-188
88,46,1,18979,1308
89,45,1,18879,3028
90,44,1,18779,4443
91,43,1,18679,2928
92,42,1,18579,1488
93,41,1,18479,1071
94,40,1,18379,960
95,39,1,18279,681
96,38,1,18189,96
97,37,1,18289,-593
98,36,1,18389,-1050
99,35,1,18489,-1030
100,34,1,18589,-578
101,33,1,18689,-12
102,32,1,18789,353
103,31,1,18862,538
104,30,1,18843,1827
105,29,1,18743,1249
106,28,1,18643,728
107,27,1,18543,757
108,26,1,18443,841
109,25,1,18343,625
110,24,1,18281,69
111,23,1,18381,-564
112,22,1,18481,-931
113,21,1,18581,-830
114,20,1,18681,-373
115,19,1,18781,105
116,18,1,18881,371
117,17,1,18945,3341
118,16,1,18845,14984
119,15,1,18745,8827
120,14,1,18645,3983
121,13,1,18545,2525
122,12,1,18445,2107
123,11,1,18345,1519
124,10,1,18245,585
