0,0,0,22540,-2579
1,1,0,22629,383
2,2,0,22687,419
3,3,0,22727,439
4,4,0,22757,530
5,5,0,22742,595
6,6,0,22695,665
7,7,0,22613,720
8,8,0,22513,766
9,9,0,22413,812
10,10,0,22313,814
11,11,0,22213,789
12,12,0,22113,660
13,13,0,22033,542
14,14,0,22012,446
15,15,0,22039,361
16,16,0,22108,335
17,17,0,22190,370
18,18,0,22255,429
19,19,0,22290,447
20,20,0,22316,458
21,21,0,22337,500
22,22,0,22337,542
23,23,0,22316,557
24,24,0,22288,522
25,25,0,22277,515
26,26,0,22270,528
27,27,0,22256,626
28,28,0,22193,672
29,29,0,22107,604
30,30,0,22055,594
31,31,0,22008,616
32,32,0,21950,651
33,33,0,21875,699
34,34,0,21776,698
35,35,0,21677,618
36,36,0,21618,504
37,37,0,21616,469
38,38,0,21631,506
39,39,0,21628,518
40,40,0,21619,444
41,41,0,21647,403
42,42,0,21695,349
43,43,0,21770,326
44,44,0,21857,343
45,45,0,21935,385
46,46,0,21992,435
47,47,0,22024,473
48,48,0,22037,499
49,49,0,22037,491
50,50,1,22041,481
51,49,1,22050,474
52,48,1,22063,483
53,47,1,22071,505
54,46,1,22069,523
55,45,1,22058,496
56,44,1,22060,472
57,43,1,22074,456
58,42,1,22096,456
59,41,1,22118,479
60,40,1,22128,486
61,39,1,22135,483
62,38,1,22143,485
63,37,1,22150,483
64,36,1,22158,486
65,35,1,22165,487
66,34,1,22171,478
67,33,1,22182,436
68,32,1,22214,412
69,31,1,22258,382
70,30,1,22317,335
71,29,1,22399,321
72,28,1,22488,319
73,27,1,22578,360
74,26,1,22648,515
75,25,1,22641,557
76,24,1,22613,481
77,23,1,22622,524
78,22,1,22610,613
79,21,1,22554,686
80,20,1,22461,721
81,19,1,22361,652
82,18,1,22285,523
83,17,1,22274,498
84,16,1,22275,491
85,15,1,22279,475
86,14,1,22291,418
87,13,1,22332,391
88,12,1,22386,394
89,11,1,22439,411
90,10,1,22483,420
91,9,1,22523,435
92,8,1,22555,465
93,7,1,22572,487
94,6,1,22578,510
95,5,1,22573,575
96,4,1,22536,566
97,3,1,22503,545
98,2,1,22481,578
99,1,1,22442,575
100,0,2,22405,573
101,1,2,22369,530
102,2,2,22354,486
103,3,2,22361,446
104,4,2,22388,411
105,5,2,22432,394
106,6,2,22485,401
107,7,2,22534,414
108,8,2,22577,440
109,9,2,22607,448
110,10,2,22633,467
111,11,2,22649,469
112,12,2,22664,445
113,13,2,22691,456
114,14,2,22713,511
115,15,2,22708,522
116,16,2,22697,521
117,17,2,22687,518
118,18,2,22678,493
119,19,2,22681,491
120,20,2,22685,509
121,21,2,22681,470
122,22,2,22696,445
123,23,2,22723,433
124,24,2,22756,435
125,25,2,22788,452
126,26,2,22812,466
127,27,2,22829,561
128,28,2,22799,578
129,29,2,22760,553
130,30,2,22734,517
131,31,2,22726,484
132,32,2,22734,445
133,33,2,22761,449
134,34,2,22786,464
135,35,2,22804,474
136,36,2,22817,529
137,37,2,22803,558
138,38,2,22774,578
139,39,2,22735,608
140,40,2,22681,594
141,41,2,22634,665
142,42,2,22552,852
143,43,2,22452,1044
144,44,2,22352,932
145,45,2,22252,839
146,46,2,22152,855
147,47,2,22052,894
148,48,2,21952,813
149,49,2,21852,712
150,50,3,21752,614
151,49,3,21695,456
152,48,3,21717,329
153,47,3,21802,274
154,46,3,21902,280
155,45,3,22002,326
156,44,3,22089,347
157,43,3,22165,357
158,42,3,22236,518
159,41,3,22227,729
160,40,3,22127,744
161,39,3,22027,694
162,38,3,21930,616
163,37,3,21872,517
