0,0,0,-3265,-2579
1,1,0,-3365,932
2,2,0,-3465,855
3,3,0,-3565,889
4,4,0,-3665,997
5,5,0,-3765,929
6,6,0,-3865,463
7,7,0,-3847,-363
8,8,0,-3747,-1244
9,9,0,-3647,-1756
10,10,0,-3547,-1632
11,11,0,-3447,-981
12,12,0,-3347,-142
13,13,0,-3247,510
14,14,0,-3252,800
15,15,0,-3352,814
16,16,0,-3452,773
17,17,0,-3552,813
18,18,0,-3652,886
19,19,0,-3752,782
20,20,0,-3852,335
21,21,0,-3770,-393
22,22,0,-3670,-1129
23,23,0,-3570,-1522
24,24,0,-3470,-1374
25,25,0,-3370,-801
26,26,0,-3270,-95
27,27,0,-3170,444
28,28,0,-3142,687
29,29,0,-3235,715
30,30,0,-3335,699
31,31,0,-3434,737
32,32,0,-3534,778
33,33,0,-3634,648
34,34,0,-3708,230
35,35,0,-3608,-399
36,36,0,-3508,-1008
37,37,0,-3408,-1305
38,38,0,-3308,-1150
39,39,0,-3208,-658
40,40,0,-3108,-68
41,41,0,-3008,379
42,42,0,-2948,588
43,43,0,-2992,629
44,44,0,-3056,630
45,45,0,-3121,662
46,46,0,-3202,674
47,47,0,-3289,529
48,48,0,-3303,151
49,49,0,-3203,-385
50,50,0,-3103,-884
51,51,0,-3003,-1107
52,52,0,-2903,-960
53,53,0,-2803,-546
54,54,0,-2703,13356
55,55,0,-2803,21213
56,56,0,-2903,9490
57,57,0,-3003,4628
58,58,0,-3103,3081
59,59,0,-3203,2472
60,60,0,-3303,1837
61,61,0,-3403,1080
62,62,0,-3503,496
63,63,0,-3501,280
64,64,0,-3401,296
65,65,0,-3301,221
66,66,0,-3201,-215
67,67,0,-3101,-954
68,68,0,-3001,-1586
69,69,0,-2901,-1671
70,70,0,-2801,12637
71,71,0,-2901,23161
72,72,0,-3001,12022
73,73,1,-3101,6289
74,72,1,-3201,4120
75,71,1,-3301,2883
76,70,1,-3401,1815
77,69,1,-3501,1042
78,68,1,-3601,776
79,67,1,-3701,896
80,66,1,-3801,904
81,65,1,-3901,351
82,64,1,-3827,-756
83,63,1,-3727,-1925
84,62,1,-3627,-2478
85,61,1,-3527,-2045
86,60,1,-3427,-833
87,59,1,-3327,521
88,58,1,-3337,1377
89,57,1,-3437,1483
90,56,1,-3537,1105
91,55,1,-3637,731
92,54,1,-3737,660
93,53,1,-3817,807
94,52,1,-3917,756
95,51,1,-4017,181
96,50,1,-3917,-832
97,49,1,-3817,-1809
98,48,1,-3717,-2181
99,47,1,-3617,-1694
100,46,1,-3517,-596
101,45,1,-3417,546
102,44,1,-3440,1218
103,43,1,-3540,1261
104,42,1,-3640,945
105,41,1,-3740,673
106,40,1,-3826,652
107,39,1,-3902,761
108,38,1,-4002,634
109,37,1,-4069,41
110,36,1,-3969,-879
111,35,1,-3869,-1685
